image_id,sensor_id,cluster_label,cluster_primary_category,cluster_confidence,temp_top_category,temp_top_percentage,temp_second_category,temp_second_percentage,cluster_assigned_percentage_in_temp,cluster_assigned_score_in_temp,agreement
67e2e6103ac225e471110851,67e2e6103ac225e471110851,2,fibrous_synthetic_materials,high,fibrous_synthetic_materials,57.457789778365935,biological,11.230170241307126,57.457789778365935,2.6522629623939906,True
67e2e6163ac225e471110853,67e2e6163ac225e471110853,2,fibrous_synthetic_materials,high,biological,23.63183804060554,fibrous_synthetic_materials,21.197087711773626,21.197087711773626,1.0957759375406146,False
67e2e64b3ac225e471110855,67e2e64b3ac225e471110855,2,fibrous_synthetic_materials,high,fibrous_synthetic_materials,43.37716503900005,mechanical_non_combustion_particulate,16.969227388408733,43.37716503900005,1.8063304671868632,True
67e2e67b3ac225e471110858,67e2e67b3ac225e471110858,2,fibrous_synthetic_materials,high,fibrous_synthetic_materials,57.457789778365935,biological,11.230170241307126,57.457789778365935,2.6522629623939906,True
67e2e6893ac225e47111085a,67e2e6893ac225e47111085a,2,fibrous_synthetic_materials,high,biological,21.928906997807715,mechanical_non_combustion_particulate,19.631105682554523,15.406938614941522,-0.542310546938466,False
67e2e6aa3ac225e47111085c,67e2e6aa3ac225e47111085c,2,fibrous_synthetic_materials,high,fibrous_synthetic_materials,42.20891191380613,industrial,15.50670749639956,42.20891191380613,2.618154103040468,True
67e2e7ed3ac225e47111085f,67e2e7ed3ac225e47111085f,2,fibrous_synthetic_materials,high,fibrous_synthetic_materials,42.20891191380613,industrial,15.50670749639956,42.20891191380613,2.618154103040468,True
67e2e7f13ac225e471110861,67e2e7f13ac225e471110861,2,fibrous_synthetic_materials,high,biological,23.63183804060554,fibrous_synthetic_materials,21.197087711773626,21.197087711773626,1.0957759375406146,False
67e2f6c43ac225e471110867,67e2f6c43ac225e471110867,2,fibrous_synthetic_materials,high,biological,29.71058371391727,mixed_unknown,25.23946897265375,2.703250090057583,-1.724997435979181,False
67e31b693ac225e47111086f,67e31b693ac225e47111086f,2,fibrous_synthetic_materials,high,combustion_related,47.086426294494814,fibrous_synthetic_materials,18.144349125879152,18.144349125879152,-1.0028723250704628,False
67e31c583ac225e471110875,67e31c583ac225e471110875,2,fibrous_synthetic_materials,high,mechanical_non_combustion_particulate,24.956000024200335,combustion_related,20.643236228170927,13.819791578979586,-1.4182825644076476,False
67e3ad5c3ac225e471110877,67e3ad5c3ac225e471110877,2,fibrous_synthetic_materials,high,mixed_unknown,41.243668748253455,biological,29.330480432913742,0.45462611345069126,-3.8415617622459197,False
67e3ae2c3ac225e471110879,67e3ae2c3ac225e471110879,2,fibrous_synthetic_materials,high,mixed_unknown,39.12842393838533,biological,30.014504056789004,5.013302784146662,-0.18914269276007045,False
67e3de4f3ac225e47111087f,67e3de4f3ac225e47111087f,2,fibrous_synthetic_materials,high,mixed_unknown,36.493156374354236,biological,29.497688349042374,4.335084611129294,-0.4707468765593919,False
67e3df0e3ac225e471110882,67e3df0e3ac225e471110882,2,fibrous_synthetic_materials,high,mixed_unknown,46.53365588506506,biological,25.308121936096814,10.12129626585561,0.9904612880284187,False
67e3df8a3ac225e471110886,67e3df8a3ac225e471110886,2,fibrous_synthetic_materials,high,biological,32.32715959842206,mixed_unknown,25.057219848795793,9.806295723748038,1.5377722245388714,False
67e3f8d33ac225e47111088e,67e3f8d33ac225e47111088e,2,fibrous_synthetic_materials,high,mixed_unknown,39.89320433760357,biological,23.126868550518463,9.2982884798907,-0.2687759696762595,False
67e4761c3ac225e4711108bf,67e4761c3ac225e4711108bf,2,fibrous_synthetic_materials,high,fibrous_synthetic_materials,86.46481195371001,industrial,3.5151249479069357,86.46481195371001,4.6663681859089134,True
67e478a83ac225e4711108c2,67e478a83ac225e4711108c2,2,fibrous_synthetic_materials,high,fibrous_synthetic_materials,89.76819937684931,mechanical_non_combustion_particulate,3.24940217320475,89.76819937684931,6.0065306776920675,True
67e47a2c3ac225e4711108c8,67e47a2c3ac225e4711108c8,2,fibrous_synthetic_materials,high,fibrous_synthetic_materials,52.68260423816766,mechanical_non_combustion_particulate,17.759101435875696,52.68260423816766,5.528295921113045,True
67e5020f3ac225e4711108df,67e5020f3ac225e4711108df,2,fibrous_synthetic_materials,high,mixed_unknown,45.09146087613919,biological,18.901506420155403,15.754955989413986,1.1331702060520255,False
67e522e53ac225e4711108e5,67e522e53ac225e4711108e5,2,fibrous_synthetic_materials,high,combustion_related,34.025394009199545,mixed_unknown,20.655405512597696,17.76201776480097,0.6949050998399358,False
67e523f13ac225e4711108e7,67e523f13ac225e4711108e7,2,fibrous_synthetic_materials,high,combustion_related,34.025394009199545,mixed_unknown,20.655405512597696,17.76201776480097,0.6949050998399358,False
67e5544e3ac225e4711108f8,67e5544e3ac225e4711108f8,2,fibrous_synthetic_materials,high,fibrous_synthetic_materials,64.48988510246511,industrial,10.508367274369302,64.48988510246511,3.467073661460857,True
67e5936d3ac225e47111090e,67e5936d3ac225e47111090e,2,fibrous_synthetic_materials,high,mechanical_non_combustion_particulate,26.972226001121737,fibrous_synthetic_materials,24.76025263143683,24.76025263143683,1.0046074517845303,False
67e5bff43ac225e471110916,67e5bff43ac225e471110916,2,fibrous_synthetic_materials,high,combustion_related,19.935789907284065,fibrous_synthetic_materials,19.776597856623393,19.776597856623393,0.9744975386524417,False
67e669313ac225e47111091e,67e669313ac225e47111091e,2,fibrous_synthetic_materials,high,mechanical_non_combustion_particulate,33.27175044232209,industrial,32.550966061813504,7.567641780846545,0.7912571289834178,False
67e66b2c3ac225e471110921,67e66b2c3ac225e471110921,2,fibrous_synthetic_materials,high,mechanical_non_combustion_particulate,49.0973125088987,industrial,19.2347725775769,18.66390075286023,3.8862477746982167,False
67e66cbe3ac225e471110924,67e66cbe3ac225e471110924,2,fibrous_synthetic_materials,high,mechanical_non_combustion_particulate,39.16679669661852,industrial,21.92350459799937,13.832281827954477,1.0156259845455449,False
67e675133ac225e47111092a,67e675133ac225e47111092a,2,fibrous_synthetic_materials,high,fibrous_synthetic_materials,63.34918250008555,mechanical_non_combustion_particulate,10.611174854498126,63.34918250008555,2.204809346743662,True
67e67a523ac225e47111092d,67e67a523ac225e47111092d,2,fibrous_synthetic_materials,high,fibrous_synthetic_materials,30.677471959973776,mixed_unknown,25.164922646896844,30.677471959973776,-0.11245543613803011,True
67e67a933ac225e47111092f,67e67a933ac225e47111092f,2,fibrous_synthetic_materials,high,fibrous_synthetic_materials,23.096945136670826,mixed_unknown,22.068131977986152,23.096945136670826,1.333372744815938,True
67e67acf3ac225e471110933,67e67acf3ac225e471110933,2,fibrous_synthetic_materials,high,mixed_unknown,46.309338643295106,biological,21.69056979430031,10.39408416729407,0.6194052044868609,False
67e67df03ac225e471110938,67e67df03ac225e471110938,2,fibrous_synthetic_materials,high,biological,25.249945559741963,industrial,23.092743008022303,15.756645905735102,0.7299075531172214,False
67e67ec23ac225e471110940,67e67ec23ac225e471110940,2,fibrous_synthetic_materials,high,biological,25.275929710515246,fibrous_synthetic_materials,18.02328786869833,18.02328786869833,0.5535100493657138,False
67e67f0a3ac225e471110942,67e67f0a3ac225e471110942,2,fibrous_synthetic_materials,high,fibrous_synthetic_materials,30.571834475745646,biological,20.311956787976534,30.571834475745646,1.0616904906202678,True
67e67f963ac225e471110946,67e67f963ac225e471110946,2,fibrous_synthetic_materials,high,biological,27.040515219029285,industrial,24.786499260890103,13.673307606469505,0.5535100493657138,False
67e680203ac225e47111094d,67e680203ac225e47111094d,2,fibrous_synthetic_materials,high,biological,22.704563281742395,fibrous_synthetic_materials,20.46268492768383,20.46268492768383,0.5535100493657141,False
67e680903ac225e47111094f,67e680903ac225e47111094f,2,fibrous_synthetic_materials,high,biological,32.0397054121294,mixed_unknown,22.239440956339454,12.712147045592891,1.2998745188801946,False
67e680cc3ac225e471110952,67e680cc3ac225e471110952,2,fibrous_synthetic_materials,high,biological,37.40287518909474,mixed_unknown,27.184168579544924,2.92958499161555,-0.937471077270962,False
67e680e23ac225e471110954,67e680e23ac225e471110954,2,fibrous_synthetic_materials,high,biological,27.723831534873597,industrial,24.55139640097444,9.955432480651723,-0.3266972266355847,False
67e681373ac225e471110958,67e681373ac225e471110958,2,fibrous_synthetic_materials,high,biological,31.842369925849056,industrial,20.48517688607661,9.101334155977385,-0.8491075653071576,False
67e681683ac225e47111095a,67e681683ac225e47111095a,2,fibrous_synthetic_materials,high,fibrous_synthetic_materials,36.85213988401704,biological,18.28772776739278,36.85213988401704,1.8095315320045742,True
67e6841f3ac225e471110963,67e6841f3ac225e471110963,2,fibrous_synthetic_materials,high,biological,26.83141003328642,mixed_unknown,22.46401770579867,3.423192525800864,-1.8819874556679803,False
67e684413ac225e471110966,67e684413ac225e471110966,2,fibrous_synthetic_materials,high,biological,23.61259940204327,mixed_unknown,19.140680622708356,16.68150509634845,0.7631970082452364,False
67e684cb3ac225e471110968,67e684cb3ac225e471110968,2,fibrous_synthetic_materials,high,biological,27.80421033008841,mixed_unknown,20.801689909134836,4.105113762245772,-1.2512921088984337,False
67e685e33ac225e47111096b,67e685e33ac225e47111096b,2,fibrous_synthetic_materials,high,biological,31.523649391181383,mixed_unknown,21.784190350789515,3.2129236259601384,-1.5482584626758067,False
67e687ba3ac225e471110972,67e687ba3ac225e471110972,2,fibrous_synthetic_materials,high,biological,22.381785214306003,fibrous_synthetic_materials,21.95729851193395,21.95729851193395,1.6863425434213086,False
67e6bdb33ac225e471110977,67e6bdb33ac225e471110977,2,fibrous_synthetic_materials,high,combustion_related,51.42325911335835,fibrous_synthetic_materials,14.856901943849698,14.856901943849698,-0.440042625257454,False
67e6bf743ac225e47111097a,67e6bf743ac225e47111097a,2,fibrous_synthetic_materials,high,fibrous_synthetic_materials,41.271290772740656,combustion_related,26.93561505740376,41.271290772740656,0.8533172117043797,True
67e6c5833ac225e47111097d,67e6c5833ac225e47111097d,2,fibrous_synthetic_materials,high,combustion_related,26.05712413236264,biological,25.01694316876905,3.5497162778244205,-1.3907956608319838,False
67e6c6053ac225e47111097f,67e6c6053ac225e47111097f,2,fibrous_synthetic_materials,high,mixed_unknown,42.12878368678772,fibrous_synthetic_materials,20.443940204023207,20.443940204023207,1.650360733022486,False
67e6c6663ac225e471110981,67e6c6663ac225e471110981,2,fibrous_synthetic_materials,high,biological,31.523649391181383,mixed_unknown,21.784190350789515,3.2129236259601384,-1.5482584626758067,False
67e8586b3ac225e47111098a,67e8586b3ac225e47111098a,2,fibrous_synthetic_materials,high,fibrous_synthetic_materials,60.79954030887998,mechanical_non_combustion_particulate,17.228889478909814,60.79954030887998,2.4284971183183806,True
67e859c13ac225e47111098c,67e859c13ac225e47111098c,2,fibrous_synthetic_materials,high,mixed_unknown,35.47931218276398,biological,24.913294321546175,5.0560891174657145,-1.2896829269257624,False
67e97f3d3ac225e471110997,67e97f3d3ac225e471110997,2,fibrous_synthetic_materials,high,biological,22.402751293291065,mixed_unknown,20.675428934157967,18.30810792442652,0.857827565082592,False
67ea3b683ac225e4711109aa,67ea3b683ac225e4711109aa,2,fibrous_synthetic_materials,high,mixed_unknown,40.44897207416269,biological,29.238739163390388,4.115511483595922,-0.43888318992218844,False
67ea3b693ac225e4711109ac,67ea3b693ac225e4711109ac,2,fibrous_synthetic_materials,high,mixed_unknown,25.462775851719137,biological,23.78136907872096,19.484081486836317,1.6466128708445302,False
