variable,cluster_label,category,observed_count,expected_count,pearson_residual
official_station_id,3,STA_ES1137A,0,0.1500965250965251,-0.387422927943772
official_station_id,3,STA_ES1175A,0,0.1500965250965251,-0.387422927943772
official_station_id,3,STA_ES1363A,0,0.1500965250965251,-0.387422927943772
official_station_id,3,STA_ES1490A,0,0.1500965250965251,-0.387422927943772
official_station_id,3,STA_ES1594A,0,0.1500965250965251,-0.387422927943772
official_station_id,3,STA_ES1624A,0,0.1500965250965251,-0.387422927943772
official_station_id,3,STA_ES1627A,0,0.1500965250965251,-0.387422927943772
official_station_id,3,STA_ES1709A,0,0.1500965250965251,-0.387422927943772
official_station_id,3,STA_ES1713A,0,0.1500965250965251,-0.387422927943772
official_station_id,3,STA_ES1741A,0,0.1500965250965251,-0.387422927943772
official_station_id,3,STA_ES2006A,0,0.1500965250965251,-0.387422927943772
official_station_id,3,STA_ES2024A,0,0.1500965250965251,-0.387422927943772
official_station_id,3,STA_ES2109A,0,0.1500965250965251,-0.387422927943772
official_station_id,3,STA_ES2127A,0,0.1500965250965251,-0.387422927943772
official_station_id,3,STA_ES2150A,0,0.1500965250965251,-0.387422927943772
official_station_id,3,STA_ES1268A,8,9.15588803088803,-0.38200190632022063
official_station_id,1,STA_ES2063A,11,9.86100386100386,0.3627118024090709
official_station_id,2,STA_ES1834A,1,0.7007722007722008,0.3574485220997061
official_station_id,2,STA_ES1918A,1,0.7007722007722008,0.3574485220997061
station_distance_band,1,1_to_3km,213,218.1747104247104,-0.35033525838102797
official_station_id,1,STA_ES1941A,3,2.465250965250965,0.34058023480444954
official_station_id,1,STA_ES2173A,3,2.465250965250965,0.34058023480444954
official_station_id,2,STA_ES1268A,13,14.249034749034749,-0.330888594914272
official_station_id,1,STA_ES0805A,5,4.3141891891891895,0.3301830186996051
capture_season,1,spring,1002,1011.9855212355212,-0.31389441613331454
official_station_id,1,STA_ES1963A,2,2.465250965250965,-0.2963170995952068
official_station_id,1,STA_ES2015A,2,2.465250965250965,-0.2963170995952068
official_station_id,3,STA_ES1038A,1,0.7504826254826255,0.28802518939668886
official_station_id,3,STA_ES2125A,1,0.7504826254826255,0.28802518939668886
official_station_id,3,STA_ES0333A,9,9.906370656370656,-0.2879708644625508
official_pm10_band,3,moderate,84,86.60569498069498,-0.2799950482431755
official_pm10_band,2,moderate,138,134.78185328185327,0.27719802280460004
official_station_id,2,STA_ES1090A,4,3.503861003861004,0.2650512939678027
official_station_id,2,STA_ES1244A,11,11.913127413127413,-0.2645565312470139
station_distance_band,3,3_to_10km,116,118.87644787644787,-0.26382053632925623
official_station_id,2,STA_ES2158A,2,2.335907335907336,-0.21978177841261531
official_station_id,1,STA_ES1837A,8,8.628378378378379,-0.21392258713918835
official_station_id,1,STA_ES0825A,1,1.2326254826254825,-0.20952783050530033
official_station_id,1,STA_ES1492A,1,1.2326254826254825,-0.20952783050530033
capture_season,1,summer,1,1.2326254826254825,-0.20952783050530033
official_station_id,3,STA_ES1673A,1,1.2007722007722008,-0.18322016380555364
official_station_id,2,STA_ES1836A,19,18.22007722007722,0.18271596617213107
official_pm10_band,3,low,227,224.39430501930502,0.1739472876032766
official_pm10_band,2,low,346,349.2181467181467,-0.17220963191454094
station_distance_band,3,1_to_3km,52,53.134169884169886,-0.1555933964807739
official_station_id,2,STA_ES0104A,1,1.167953667953668,-0.15540918589679945
official_station_id,2,STA_ES2128A,1,1.167953667953668,-0.15540918589679945
official_station_id,2,STA_ES0110A,5,4.671814671814672,0.15183656093365464
official_station_id,1,STA_ES2129A,10,10.477316602316602,-0.14746247090606793
official_station_id,1,STA_ES1836A,49,48.07239382239382,0.13378756758292396
official_station_id,2,STA_ES1633A,19,18.453667953667953,0.12717897628454297
official_station_id,1,STA_ES1834A,2,1.848938223938224,0.11109471163662389
official_station_id,1,STA_ES1918A,2,1.848938223938224,0.11109471163662389
official_station_id,1,STA_ES2170A,2,1.848938223938224,0.11109471163662389
official_station_id,3,STA_ES1258A,1,0.9005791505791506,0.10476507425089113
