candidate_id,method,feature_space,k,selection_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,repeat_mean_ari,bootstrap_mean_ari,smallest_cluster_fraction,noise_fraction,cluster_entropy,eligible_for_final_selection,exclusion_reasons
pca_scores__gmm__k-2__covariance-diag,gmm,pca_scores,2,0.5737477441460211,0.2203094381583393,247.8927778637786,2.3661443454544466,0.999505576293101,0.8368473749663268,0.48895292987512007,0.0,0.9996478448055023,false,bootstrap_instability
pca_scores__gmm__k-6__covariance-diag,gmm,pca_scores,6,0.5599936153801387,0.23757758645630936,376.15721527567166,1.706127187777705,0.8379292845048165,0.8741783963988027,0.01633045148895293,0.0,0.8679963288685361,false,"tiny_cluster,repeat_instability,bootstrap_instability"
pca_scores__fuzzy__k-8,fuzzy,pca_scores,8,0.5558908957197585,0.12196095467470529,480.96964424174996,1.5572065967614748,0.9008439172569367,0.897500583010313,0.053314121037463975,0.0,0.9340706624773921,false,"repeat_instability,bootstrap_instability"
pca_scores__gmm__k-6__covariance-full,gmm,pca_scores,6,0.5402514974066821,0.2529562350896618,419.51294703842194,1.624644287926576,0.7735235046026331,0.7986016345082732,0.03314121037463977,0.0,0.838432256080069,false,"repeat_instability,bootstrap_instability"
selected_features__ward__k-8,ward,selected_features,8,0.5371690605201105,0.16973073427098526,456.0021699799525,1.4973135506265622,1.0,0.7177390983499164,0.01825168107588857,0.0,0.8201419139114706,false,"tiny_cluster,bootstrap_instability"
selected_features__gmm__k-7__covariance-diag,gmm,selected_features,7,0.536742837248295,0.14927464173103486,318.53205346005876,1.8300840368161064,0.9449396617543525,0.9271008949120444,0.03506243996157541,0.0,0.8673806029194105,false,"repeat_instability,bootstrap_instability"
pca_scores__gmm__k-7__covariance-diag,gmm,pca_scores,7,0.5329469103788945,0.24483545036603135,549.7478589818135,1.4077130824345758,0.6721437958769695,0.7741237713245263,0.01681075888568684,0.0,0.856799441714175,false,"tiny_cluster,repeat_instability,bootstrap_instability"
selected_features__gmm__k-3__covariance-diag,gmm,selected_features,3,0.5317033082886706,0.3205468328459221,349.749201614573,1.7330872887526796,0.7692892427769569,0.8124454906610628,0.052833813640730067,0.0,0.6739900545538192,false,"repeat_instability,bootstrap_instability"
selected_features__gmm__k-2__covariance-full,gmm,selected_features,2,0.5296846007108704,0.3691002588637659,329.67637812739116,2.189097577649653,0.8527451631110402,0.7392036577826169,0.19116234390009607,0.0,0.7038966705779038,false,"repeat_instability,bootstrap_instability"
selected_features__gmm__k-2__covariance-diag,gmm,selected_features,2,0.527600988193583,0.31057520874605576,361.42981841563653,2.112543918615544,0.8233501298818204,0.740728211684368,0.2516810758885687,0.0,0.8139317106713135,false,"repeat_instability,bootstrap_instability"
selected_features__ward__k-3,ward,selected_features,3,0.5153605126954893,0.28630355446203093,497.42024021623104,1.3803619321458023,1.0,0.32767399845707157,0.08405379442843419,0.0,0.7242760995702359,false,bootstrap_instability
pca_scores__gmm__k-8__covariance-diag,gmm,pca_scores,8,0.5149263303469062,0.17442112964108814,479.3342849934185,1.3766580650942575,0.809899979573321,0.7436300435177132,0.01633045148895293,0.0,0.8972356240048068,false,"tiny_cluster,repeat_instability,bootstrap_instability"
selected_features__gmm__k-8__covariance-full,gmm,selected_features,8,0.48777989951194967,0.13950159287534505,275.54262966431105,1.8781225561265298,0.920959623418011,0.8942528644706805,0.011047070124879923,0.0,0.8277934727253315,false,"tiny_cluster,repeat_instability,bootstrap_instability"
selected_features__gmm__k-8__covariance-diag,gmm,selected_features,8,0.47874639925506235,0.14883687601403212,289.47723080087854,2.2245033468523046,0.9025619017060256,0.9275486515448413,0.005283381364073006,0.0,0.8312263716177299,false,"tiny_cluster,repeat_instability,bootstrap_instability"
selected_features__gmm__k-6__covariance-diag,gmm,selected_features,6,0.44390141270361955,0.2418130404176187,337.26881214007517,1.7775297602948203,0.6998610908482118,0.6497741118875109,0.04803073967339097,0.0,0.792198069115862,false,"repeat_instability,bootstrap_instability"
selected_features__gmm__k-5__covariance-diag,gmm,selected_features,5,0.43306510299161066,0.12873127115884817,308.5598185818067,1.8408198731874834,0.9523527020624839,0.5089063212607566,0.069164265129683,0.0,0.8945854921487284,false,bootstrap_instability
selected_features__gmm__k-6__covariance-full,gmm,selected_features,6,0.42318768059775935,0.24087176521683143,313.7237478153795,1.6761618458478573,0.6789147879730275,0.6354276110868661,0.010566762728146013,0.0,0.7400718421369991,false,"tiny_cluster,repeat_instability,bootstrap_instability"
selected_features__gmm__k-3__covariance-full,gmm,selected_features,3,0.40879542667281493,0.17409450909583035,360.7673377343814,1.8979191101788908,0.9446465991824676,0.3108462456771009,0.11335254562920269,0.0,0.8705904267386969,false,"repeat_instability,bootstrap_instability"
selected_features__gmm__k-7__covariance-full,gmm,selected_features,7,0.3926166579876723,0.1306009734510875,295.9714158150359,2.034013648698047,0.707353591628631,0.7497940585198217,0.01921229586935639,0.0,0.8439484831196014,false,"tiny_cluster,repeat_instability,bootstrap_instability"
selected_features__fuzzy__k-8,fuzzy,selected_features,8,0.37782213865159686,0.04709402539800542,293.09511461998835,3.63394529222264,0.9641711399175265,0.9319857532819283,0.012968299711815562,0.0,0.8777131271491195,false,"tiny_cluster,bootstrap_instability"
