candidate_id,method,feature_space,k,selection_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,repeat_mean_ari,bootstrap_mean_ari,smallest_cluster_fraction,noise_fraction,cluster_entropy,eligible_for_final_selection,exclusion_reasons
pca_scores__gmm__k-3__covariance-diag,gmm,pca_scores,3,0.4597796196460818,0.007475009702070975,135.22833831441216,3.068815912210173,0.6506386850482495,0.587860268427334,0.2953667953667954,0.0,0.9969572244673144,false,"repeat_instability,bootstrap_instability"
pca_scores__fuzzy__k-5,fuzzy,pca_scores,5,0.4531048510498397,-0.08763104503623696,111.77178332760575,2.694033720312684,0.8408772527477097,0.8725833228337976,0.021235521235521235,0.0,0.6273390031772108,false,"repeat_instability,bootstrap_instability"
pca_scores__gmm__k-6__covariance-full,gmm,pca_scores,6,0.44492613865127684,0.06949288538976232,163.0836256508263,2.3707359777296535,0.5140364092964017,0.5164660521021026,0.06708494208494209,0.0,0.8975737277186706,false,"repeat_instability,bootstrap_instability"
pca_scores__gmm__k-7__covariance-full,gmm,pca_scores,7,0.4239174235824916,0.08758271837698522,160.4056255389342,2.0447417302713555,0.4357936799005888,0.4831426258450521,0.021235521235521235,0.0,0.8693835904912377,false,"repeat_instability,bootstrap_instability"
selected_features__fuzzy__k-3,fuzzy,selected_features,3,0.42243382663081025,-0.10181936734055101,116.56703972228364,2.697857477214337,0.7273240631757452,0.8581156747643117,0.0014478764478764478,0.0,0.6275479695471924,false,"tiny_cluster,repeat_instability,bootstrap_instability"
selected_features__gmm__k-7__covariance-full,gmm,selected_features,7,0.414537892738553,0.08683664344211768,149.87841049085858,2.4811869879307094,0.5274328495451787,0.48706017684627434,0.03185328185328185,0.0,0.8437110603653074,false,"repeat_instability,bootstrap_instability"
selected_features__gmm__k-5__covariance-full,gmm,selected_features,5,0.4124884771495106,0.0810445159592287,162.27748030988792,2.7863641190190633,0.49082950224584426,0.513504302781027,0.055984555984555984,0.0,0.8080676404245469,false,"repeat_instability,bootstrap_instability"
pca_scores__gmm__k-6__covariance-diag,gmm,pca_scores,6,0.4099139471772312,0.03277218795305041,112.36626522582165,2.3132307583307017,0.6517285863970103,0.4984939712263727,0.032818532818532815,0.0,0.8158295250981572,false,"repeat_instability,bootstrap_instability"
selected_features__gmm__k-6__covariance-full,gmm,selected_features,6,0.4091713062541881,0.08022209379694543,141.5000175651342,2.7265700508394755,0.5393481239475395,0.5049817022333918,0.059845559845559844,0.0,0.7928967781843888,false,"repeat_instability,bootstrap_instability"
selected_features__gmm__k-7__covariance-diag,gmm,selected_features,7,0.4071179291622036,0.05251991792412782,133.3346052130189,2.6905310608582815,0.5362367335105716,0.5515949471723758,0.03474903474903475,0.0,0.8694465994488035,false,"repeat_instability,bootstrap_instability"
